ID_Cliente,Edad,Ingreso_Anual_COP,Gasto_Anual_COP,Nivel_Educacion
1958,66,74013087.0,27899459,Posgrado
1959,45,113823612.0,38204168,Profesional
1960,37,31493314.0,7767388,Bachillerato
1961,34,52433097.0,29442138,Profesional
1962,37,33691470.0,5342668,Profesional
1963,40,38499258.0,21257763,Bachillerato
1964,41,25282767.0,13438741,Bachillerato
1965,40,33073615.0,4188452,Técnico
1966,35,39249422.0,18572212,Técnico
1967,33,22465201.0,10972259,Técnico
1968,33,28859817.0,7616185,Bachillerato
1969,33,29136227.0,2919120,Técnico
1970,46,45349494.0,15611243,Profesional
1971,40,17604970.0,7386738,Técnico
1972,18,29236744.0,12182945,Profesional
1973,41,78038329.0,33122717,Profesional
1974,36,53690037.0,28471242,Profesional
1975,34,58896808.0,36820162,Bachillerato
1976,31,30368725.0,17859214,Profesional
1977,46,35222890.0,23699812,Bachillerato
1978,44,49516971.0,13397992,Técnico
1979,27,65452529.0,38265762,Profesional
1980,39,,5548324,Bachillerato
1981,25,15540922.0,8771219,Técnico
1982,21,57738224.0,22872064,Bachillerato
1983,28,26121342.0,343228,Bachillerato
1984,43,21441686.0,8997727,Técnico
1985,44,16024469.0,3958358,Posgrado
1986,40,22730077.0,13850572,Técnico
1987,42,,7731174,Profesional
1988,40,85348640.0,54653917,Profesional
1989,28,29665339.0,11257797,Profesional
1990,39,29143214.0,16087391,Posgrado
1991,43,40255060.0,7088069,Posgrado
1992,42,48539114.0,29857435,Profesional
1993,46,48141349.0,27839956,Posgrado
1994,42,,32631028,Bachillerato
1995,38,21884412.0,5407425,Profesional
1996,45,25848794.0,15588502,Posgrado
1997,34,44067088.0,9678387,Profesional
1998,26,23046245.0,8568262,Posgrado
1999,33,29923498.0,9091805,Bachillerato
2000,27,36619440.0,17149296,Técnico
2001,28,44424446.0,18936232,Posgrado
2002,33,12333965.0,9697402,Técnico
2003,27,42887062.0,17895817,Profesional
2004,31,,16748876,Bachillerato
2005,18,42731067.0,4489920,Profesional
2006,37,,28979234,Posgrado
2007,35,67030980.0,15122431,Técnico
2008,26,59022823.0,9089962,Bachillerato
2009,41,,10908720,Bachillerato
2010,44,61746206.0,37020030,Posgrado
2011,18,34705107.0,14641917,Profesional
2012,27,30486681.0,17002486,Bachillerato
2013,27,46414222.0,15002787,Bachillerato
2014,25,43260408.0,6647695,Profesional
2015,43,25704453.0,8904043,Profesional
2016,33,36730559.0,6558453,Bachillerato
2017,32,29478145.0,15567747,
2018,18,19574563.0,7587772,Profesional
2019,41,57192784.0,16394971,Profesional
2020,22,30839520.0,20492118,Posgrado
2021,35,83558878.0,54653960,Profesional
2022,37,13309143.0,7296967,Profesional
2023,48,22710059.0,19753467,Profesional
2024,21,30493599.0,3335984,Posgrado
2025,18,52978593.0,31831915,Técnico
2026,36,36632362.0,26360919,Bachillerato
2027,53,,7755578,Técnico
2028,47,17074147.0,4991777,
2029,37,16822658.0,5377804,Profesional
2030,30,35249442.0,11747810,Técnico
2031,43,15167339.0,1000000,Profesional
2032,25,22994579.0,14581397,Bachillerato
2033,39,38538434.0,20840999,Bachillerato
2034,40,18357445.0,1000000,Técnico
2035,45,66945266.0,32044016,Profesional
2036,62,55321717.0,23504277,Profesional
2037,38,13673879.0,6786766,Profesional
2038,29,18821724.0,10234299,Posgrado
2039,34,,1708864,Técnico
2040,18,20285405.0,4102464,Profesional
2041,28,44008888.0,12324938,Bachillerato
2042,30,24391870.0,2710410,Bachillerato
2043,29,37773054.0,9308035,Bachillerato
2044,36,14013627.0,3754418,Técnico
2045,26,44709455.0,20631739,Bachillerato
2046,999,22729025.0,5384328,Técnico
2047,35,30183101.0,11807779,Profesional
2048,34,28638733.0,6582708,Técnico
2049,31,15885760.0,14048981,Profesional
2050,36,16855132.0,9883497,Técnico
2051,43,48671547.0,12379674,Bachillerato
2052,26,36623622.0,12904867,Bachillerato
2053,28,50715009.0,26377397,Bachillerato
2054,31,35287419.0,5672581,Bachillerato
2055,21,32223393.0,7340589,Profesional
2056,26,,1785141,Profesional
2057,30,26206671.0,18044814,Técnico
2058,43,29592034.0,23551110,Técnico
2059,37,79658677.0,34227034,Profesional
2060,36,42295288.0,19848810,Bachillerato
2061,43,,41593895,Bachillerato
2062,33,40445938.0,27003749,Profesional
2063,38,21021500.0,18874404,Profesional
2064,33,31809325.0,7866740,Profesional
2065,37,33761098.0,2904576,Profesional
2066,29,18757986.0,7774904,Bachillerato
2067,18,24754410.0,14285839,Técnico
2068,33,27066962.0,3432219,Bachillerato
2069,49,66954099.0,5738579,Profesional
2070,44,10599715.0,4251153,Posgrado
2071,44,54822823.0,36173132,Técnico
2072,47,18780136.0,8887002,Bachillerato
2073,35,15106993.0,9640922,Técnico
2074,36,54118086.0,32114885,Bachillerato
2075,28,43256452.0,27714473,Técnico
2076,31,56174152.0,19293318,Profesional
2077,41,44770451.0,5076063,Posgrado
2078,47,84025462.0,27344363,Técnico
2079,33,39668574.0,15857379,Bachillerato
2080,30,27742310.0,10478578,Bachillerato
2081,35,35611213.0,10838309,Bachillerato
2082,41,55864658.0,43215996,Bachillerato
2083,20,20318051.0,6907235,Profesional
2084,18,21655361.0,1208381,Bachillerato
2085,29,25705818.0,8679065,Posgrado
2086,22,10474104.0,8190507,Profesional
2087,29,32144346.0,10007885,Profesional
2088,33,11682979.0,9945522,Técnico
2089,30,30806541.0,14054266,Profesional
2090,49,46239862.0,21694480,Profesional
2091,38,23635720.0,10518833,Técnico
2092,38,69390870.0,7698263,Técnico
2093,41,14453649.0,6963043,Posgrado
2094,23,54425223.0,37413627,Técnico
2095,45,42046069.0,1986077,Técnico
2096,34,12720066.0,3575921,Técnico
2097,41,116349027.0,76428769,Bachillerato
2098,24,29058898.0,11051291,Bachillerato
2099,19,19345413.0,4533727,Bachillerato
2100,43,14844861.0,6277284,Profesional
2101,38,26874781.0,7923444,Técnico
2102,25,,1000000,Profesional
2103,26,31579878.0,23297203,Profesional
2104,46,25849707.0,15586937,Bachillerato
2105,23,41174125.0,11137254,Profesional
2106,51,24714310.0,8655135,Profesional
2107,25,11401162.0,7994985,Profesional
2108,41,27841191.0,13523441,Profesional
2109,31,10000000.0,2650983,Profesional
2110,41,35804826.0,6163635,Bachillerato
2111,29,18385223.0,6523587,Profesional
2112,33,32553261.0,17220391,Técnico
2113,35,57872069.0,35996538,Profesional
2114,24,18668227.0,16821971,Bachillerato
2115,42,50999993.0,37069823,Profesional
2116,29,24155270.0,4762413,Profesional
2117,32,72081309.0,29709866,Profesional
2118,25,24993632.0,14869593,Profesional
2119,18,19706546.0,13490200,Posgrado
2120,33,42301248.0,16237143,Profesional
2121,59,24126299.0,1000000,
2122,42,19697123.0,14667861,Posgrado
2123,34,23624338.0,5997487,Profesional
2124,32,29338308.0,5164712,Profesional
2125,35,58691061.0,24083888,Posgrado
2126,40,11406159.0,7554899,Bachillerato
2127,23,30348215.0,7289580,Bachillerato
2128,46,41003161.0,27037997,Profesional
2129,42,,11060773,Profesional
2130,42,57750382.0,10980878,Técnico
2131,39,28905292.0,9727372,Profesional
2132,35,27355610.0,13192198,Profesional
2133,41,40340751.0,26771476,Profesional
2134,40,31527314.0,15559645,Profesional
2135,31,24679995.0,17564128,Bachillerato
2136,29,38832961.0,10384742,Profesional
2137,36,21648436.0,1000000,Profesional
2138,50,22100689.0,13449273,Técnico
2139,22,23039275.0,6657438,Técnico
2140,20,59011477.0,35943232,Bachillerato
2141,36,10000000.0,1000000,
2142,35,36561537.0,19529154,Técnico
2143,36,30518507.0,8149729,Técnico
2144,37,12945680.0,7437047,Técnico
2145,32,,12021908,Profesional
2146,49,38056556.0,14277284,Profesional
2147,18,40286523.0,20497147,Profesional
2148,26,10000000.0,1000000,Técnico
2149,33,59405813.0,21955841,Profesional
2150,18,20745493.0,14020427,Profesional
2151,33,42287065.0,1000000,Técnico
2152,51,43455362.0,19543048,Bachillerato
2153,35,19353026.0,4859904,Posgrado
2154,37,41738641.0,6327606,Profesional
2155,22,24740727.0,10847144,Profesional
2156,28,10649455.0,1686578,Bachillerato
2157,31,53788965.0,21433534,Profesional
2158,31,,10310688,Profesional
2159,47,19569077.0,8116674,Profesional
2160,40,24524299.0,14996064,Posgrado
2161,23,34374525.0,14663527,Posgrado
2162,37,29153126.0,17032272,Posgrado
2163,39,39457764.0,14116892,Bachillerato
2164,46,15355177.0,8708772,Posgrado
2165,50,20697319.0,15747648,Bachillerato
2166,24,28309539.0,9766803,Posgrado
2167,26,77489390.0,44969710,Técnico
2168,22,,14814293,Profesional
2169,32,51614803.0,20638864,Bachillerato
2170,39,30583937.0,15460362,Profesional
2171,44,,2991128,Bachillerato
2172,34,26518302.0,5601921,Técnico
2173,31,27577149.0,9314432,Profesional
2174,36,40569650.0,9163039,Profesional
2175,26,59650528.0,16240753,Bachillerato
2176,55,35910789.0,12831898,Técnico
2177,18,54311512.0,33911707,Bachillerato
2178,36,18519097.0,10643986,Profesional
2179,55,24382901.0,11771760,Posgrado
2180,35,20885311.0,17903235,Profesional
2181,33,35107671.0,20325269,Bachillerato
2182,31,25071160.0,12897629,Técnico
2183,33,43210514.0,26414392,Posgrado
2184,48,18834617.0,6655220,Bachillerato
2185,18,30652458.0,13687955,Profesional
2186,50,42293200.0,2945990,Técnico
2187,20,10681849.0,1000000,Profesional
2188,32,86661786.0,53685188,Posgrado
2189,30,26039677.0,8799997,Técnico
2190,40,10899069.0,5018899,Profesional
2191,19,32467653.0,16178208,Profesional
2192,39,30505869.0,17556486,Técnico
2193,55,28796394.0,4430748,Técnico
2194,21,49244266.0,21768040,Profesional
2195,36,43594014.0,4887306,Bachillerato
2196,28,34818034.0,17088513,Profesional
2197,39,,24286754,Bachillerato
2198,35,28474762.0,2767829,Bachillerato
2199,28,72889369.0,42156595,Técnico
2200,39,14319172.0,9289636,Bachillerato
2201,53,32169642.0,3874339,Profesional
2202,33,30991398.0,7573881,Técnico
2203,42,45052910.0,9598083,Profesional
2204,22,19673458.0,10332624,Posgrado
2205,25,12545488.0,2677008,Profesional
2206,39,32447029.0,20344142,Bachillerato
2207,49,34529451.0,23118207,Posgrado
2208,38,63180587.0,27007437,Técnico
2209,31,15895186.0,1000000,Profesional
2210,34,53439184.0,37333747,Técnico
2211,22,97993834.0,50602904,Técnico
2212,41,24836514.0,1000000,Posgrado
2213,43,15732462.0,8246059,Técnico
2214,30,24476419.0,5177162,Profesional
2215,30,30210811.0,8825762,Bachillerato
2216,37,39769143.0,17408433,Profesional
2217,30,22320376.0,6418536,Profesional
2218,34,65287242.0,33029748,Técnico
2219,55,17183183.0,6155860,Profesional
2220,32,12573542.0,1000000,Profesional
2221,31,52172346.0,39916719,Profesional
2222,28,10000000.0,4766876,Profesional
2223,42,27089128.0,10540393,
2224,33,142599206.0,55816380,Bachillerato
2225,28,29819889.0,2662082,Profesional
2226,48,17129695.0,7501765,Profesional
2227,49,29151274.0,5763797,Técnico
2228,28,29247584.0,1007204,Posgrado
2229,18,32509174.0,9361039,Bachillerato
2230,45,41776286.0,13369360,Técnico
2231,28,17843544.0,3605611,Bachillerato
2232,42,69753765.0,23891001,Bachillerato
2233,18,33911511.0,6172665,Técnico
2234,43,21602415.0,9987591,Posgrado
2235,22,21913933.0,6122654,Técnico
2236,42,57076270.0,10463293,Profesional
2237,35,26381715.0,15062030,Bachillerato
2238,25,34466010.0,18654786,Profesional
2239,30,18814810.0,6423137,Posgrado
2240,41,18223857.0,7843282,Técnico
2241,36,42321703.0,5041344,Profesional
2242,40,24032184.0,5609411,Posgrado
2243,54,19575638.0,6444055,
2244,19,21749824.0,4748291,Técnico
2245,51,42549747.0,19062133,Profesional
2246,36,21904201.0,9032535,Profesional
2247,26,28286082.0,14969540,Bachillerato
2248,21,30226265.0,2613747,Profesional
2249,33,11502023.0,5913817,Técnico
2250,44,14377064.0,2966773,Técnico
2251,33,35493029.0,17562041,Posgrado
2252,50,20752831.0,8997460,Técnico
2253,20,50884575.0,31842692,Técnico
2254,34,48647525.0,32715092,Profesional
2255,22,42982012.0,25640229,Bachillerato
2256,38,74521172.0,39637876,Bachillerato
2257,43,28779194.0,11946118,Profesional
2258,30,41497714.0,9033137,Técnico
2259,18,22398564.0,19052488,Técnico
2260,36,102246067.0,36909655,Bachillerato
2261,39,80883852.0,19269168,Profesional
2262,39,30178736.0,8241037,Profesional
2263,47,36397150.0,10704431,Posgrado
2264,24,,24371276,Bachillerato
2265,41,27872140.0,16046740,
2266,46,21604148.0,12243867,Posgrado
2267,18,46441444.0,3242857,Técnico
2268,38,31199965.0,424068,Posgrado
2269,29,32874412.0,14314846,Posgrado
2270,34,,8785014,Bachillerato
2271,38,12709646.0,1658396,Técnico
2272,30,33759727.0,20298151,Bachillerato
2273,28,47166240.0,18551600,Bachillerato
2274,35,26797108.0,5411376,Posgrado
2275,24,61523064.0,11183956,Posgrado
2276,24,21099286.0,8251993,Bachillerato
2277,41,17704965.0,5236454,Profesional
2278,23,29008306.0,23558186,Profesional
2279,41,28786343.0,9188321,Técnico
2280,39,44087740.0,16014101,Profesional
2281,18,20362927.0,5996594,Posgrado
2282,28,59456473.0,18510964,Bachillerato
2283,46,80210615.0,32085373,Bachillerato
2284,25,29418548.0,3553006,Bachillerato
2285,30,56039264.0,34959992,Técnico
2286,39,17689103.0,4924946,Técnico
2287,42,51357354.0,19733032,Técnico
2288,32,50644750.0,22341087,Profesional
2289,29,46197053.0,29408530,Profesional
2290,49,29767459.0,21329996,Técnico
2291,52,10000000.0,8035491,Técnico
2292,44,21765666.0,7581389,Profesional
2293,35,21938418.0,14844278,Profesional
2294,26,18394834.0,10009471,Bachillerato
2295,26,31890842.0,19564781,Técnico
2296,40,24330133.0,1000000,Profesional
2297,39,19863648.0,5231065,Bachillerato
2298,49,17668745.0,12550723,Técnico
2299,41,20977299.0,12222546,Técnico
2300,19,52559559.0,13242298,Bachillerato
2301,45,21556660.0,8862469,Bachillerato
2302,25,23190159.0,177132,Técnico
2303,31,23875398.0,16743611,Profesional
2304,37,35541255.0,7217225,Profesional
2305,54,37687260.0,9225147,Posgrado
2306,66,10000000.0,4261371,Bachillerato
2307,41,,3428173,Bachillerato
2308,33,61521173.0,26017108,Profesional
2309,40,,4106073,Profesional
2310,43,18449702.0,1000000,Técnico
2311,31,23952451.0,15469164,Bachillerato
2312,52,20556873.0,11185347,Técnico
2313,37,33554158.0,13364734,Técnico
2314,39,11335447.0,6045826,Bachillerato
2315,41,17154037.0,10847127,Posgrado
2316,39,64766984.0,20771144,Bachillerato
2317,43,18860832.0,12194226,Posgrado
2318,28,55863517.0,23661502,Profesional
2319,29,35832900.0,21608009,Técnico
2320,23,12140700.0,10132737,Profesional
2321,39,41217461.0,19745664,Profesional
2322,42,28285908.0,14344069,Bachillerato
2323,39,23890092.0,15657391,Técnico
2324,51,33908846.0,15806378,Profesional
2325,34,38035279.0,5618239,Profesional
2326,41,42733933.0,10484217,Profesional
2327,24,54072395.0,31351442,Profesional
2328,31,36791444.0,16828239,Técnico
2329,41,15080165.0,2619230,Profesional
2330,43,23673934.0,2016140,Técnico
2331,32,130676074.0,71177453,Profesional
2332,34,43096548.0,14587321,Posgrado
2333,19,98085645.0,35502790,Profesional
2334,31,60274819.0,31435118,Profesional
2335,43,33855396.0,17365136,Profesional
2336,40,34879557.0,7037098,Profesional
2337,40,29456286.0,6101157,Profesional
2338,35,12582350.0,1000000,Bachillerato
2339,35,30271933.0,5663202,Posgrado
2340,28,54956098.0,22588725,Bachillerato
2341,41,22228547.0,9775293,Técnico
2342,39,36861729.0,13290652,Bachillerato
2343,39,45924231.0,4393224,
2344,29,19036480.0,1000000,Profesional
2345,18,23939886.0,16207815,Técnico
2346,45,18033689.0,9968363,Profesional
2347,30,19887961.0,7997987,Técnico
2348,26,15758733.0,13961933,Técnico
2349,41,19124555.0,7265911,Técnico
2350,31,,29763451,Profesional
2351,45,18981386.0,1000000,Profesional
2352,41,31958142.0,18515304,Profesional
2353,41,23330534.0,5632466,Técnico
2354,21,54088973.0,32924244,Posgrado
2355,47,57787849.0,5979292,Bachillerato
2356,37,46211670.0,25100696,Profesional
2357,31,34962101.0,4132868,Técnico
2358,36,26726821.0,16501734,Bachillerato
2359,18,16531373.0,2661831,Técnico
2360,39,79278091.0,34452700,Bachillerato
2361,24,20519196.0,16239311,Posgrado
2362,21,41805192.0,9278330,Profesional
2363,19,50956899.0,25373895,Profesional
2364,46,22727079.0,9877282,Profesional
2365,28,50410709.0,1000000,Profesional
2366,50,43961048.0,28925824,Profesional
2367,29,71177680.0,33652682,Posgrado
2368,18,23724876.0,17649043,Bachillerato
2369,23,15772459.0,6408677,Técnico
2370,47,23299980.0,8476924,Profesional
2371,33,33302223.0,17842218,Posgrado
2372,29,30886022.0,15273440,Posgrado
2373,36,24642643.0,13156072,Profesional
2374,40,11548997.0,1000000,Bachillerato
2375,46,37956428.0,7521422,Bachillerato
2376,49,80428582.0,39440976,Posgrado
2377,31,37838344.0,19024404,Técnico
2378,21,40681162.0,20604197,Bachillerato
2379,30,39941665.0,9923790,Posgrado
2380,37,36588014.0,12865244,Bachillerato
2381,25,47800225.0,14121580,Profesional
2382,25,36557421.0,19024677,Profesional
2383,38,25658086.0,18762911,Bachillerato
2384,34,20149972.0,11612230,Técnico
2385,35,26488496.0,1000000,Bachillerato
2386,27,35102141.0,23293269,Profesional
2387,32,25614430.0,11906121,Profesional
2388,25,35105812.0,10915347,Bachillerato
2389,43,37366420.0,7631909,Posgrado
2390,45,45503402.0,21612276,Técnico
2391,18,,13113498,Técnico
2392,25,31193230.0,8601889,Bachillerato
2393,20,15600595.0,1273334,Bachillerato
2394,28,25245434.0,428689,Posgrado
2395,34,30668272.0,3422001,Técnico
2396,20,11980891.0,5818219,Técnico
2397,25,60071146.0,7193041,Posgrado
2398,24,32213523.0,18870936,Profesional
2399,37,36302034.0,4267695,Técnico
2400,35,59380186.0,29003020,Posgrado
2401,27,21892102.0,4058904,Profesional
2402,36,39973564.0,28591115,Bachillerato
2403,29,,11034846,Profesional
2404,32,27361966.0,2178845,Posgrado
2405,51,20391154.0,10807612,Profesional
2406,48,68992581.0,1927938,Profesional
2407,22,24864656.0,14795885,Posgrado
2408,43,42560623.0,17448239,Profesional
2409,43,11748125.0,1000000,Bachillerato
2410,23,54119342.0,14458774,Bachillerato
2411,43,50769864.0,8232715,Profesional
2412,50,31497697.0,13603761,Técnico
2413,23,26781896.0,10567980,Posgrado
2414,25,36642082.0,12269680,Técnico
2415,45,94216253.0,28919561,Profesional
2416,37,12423365.0,1000000,Profesional
2417,40,44354362.0,11379040,Profesional
2418,38,19018053.0,5848676,Técnico
2419,38,29702706.0,20411138,Bachillerato
2420,21,26502983.0,2188554,Profesional
2421,45,24216597.0,7317315,Posgrado
2422,46,29843433.0,9186290,Profesional
2423,32,17015280.0,6496400,Técnico
2424,34,50188584.0,24739819,Bachillerato
2425,19,12232858.0,5445466,Profesional
